barcode,title,author,category,callNumber
BHI02038,아이가 상처받지 않는 대화법  : 최소한 부정하는 말만 버려도 놀라운 일이 벌어진다,"하야시 겐타로 지음,민혜진 옮김",일 반,598.1
BHI02039,창문 너머로  : 곰베 침팬지들과 함께한 30년,"제인 구달,옮긴이: 이민아",일 반,499.83
BHI02040,"나이 들어 어디서 살 것인가,전자자료  : 건강하고 자립적인 노후를 위한 초고령 사회 공간 솔루션",김경인 지음,일 반,335.8
BHI02041,우표 속 세계대전,류상범,일 반,909
BHI02042,이토록 다정한 개인주의자  : 더불어 사는 삶을 위한 최소한의 도덕,함규진 지음,일 반,190
BHI02043,오늘도 나는 요양원으로 출근합니다  : 우리는 무슨 인연일까,김혜숙 지음,일 반,338.6
BHI02044,잘 살았다고 말할 수 있기를  : 후회 없는 인생을 위한 마지막 가르침,"맨프레드 케츠 드 브리스 지음,김현정,양재희 옮김",일 반,199.1
BHI02045,(천근아의) 느린 아이 부모 수업,천근아 지음,일 반,598.1
BHI02046,선생님의 하루 대화법  : 매일 따뜻하고 지혜롭게 아이들과 관계 맺고 싶은 교사를 위한 안내서,이수진 지음,일 반,372.62
BHI02047,"B급 광고 인문학  = ,B grade advertising humanities  : 광고인의 시선으로 떠나는 유쾌한 인문 여행기",이지행 저,일 반,325.7
BHI02048,대한민국에서 디자이너로 살기 : 사수는 알려주지 않는 디자이너 생존법,이원찬 지음,일 반,579.12
BHI02049,"우주를 읽는 키워드,  물리상수 이야기  : 4대 물리상수 c,  G,  e,  h로 그려 보는 우주 그리고 우리","고타니 다로 지음,윤재 옮김",일 반,443.1
BHI02050,정서 지능이 높은 아이는 흔들리지 않는다  : 결국 해내는 아이들이 지키는 8가지 태도,박경미 지음,일 반,598.7
BHI02051,칭찬 초능력  : 어디서나 사랑받는 어린이의 소통법,"정재영, 채인화",아 동,199
BHI02052,살아 있다는 것  : 내가 나인 것은 왜 기적일까?,"김성호 글,유해린 그림",일 반,108
BHI02053,생성형 AI로 수업 레벨 업  : 수업에 바로 쓰는 교과별 챗GPT 활용법,"최태준,문담,최선경,송세훈,장세라,김승주 지음",일 반,373.33
BHI02054,"(이과생 아내에게 들려주는) 미술사 이야기  : 미술관 안에서 펼쳐지는 수학,  과학,  철학 그리고 종교 이야기",김대능 저,일 반,609
BHI02055,"한국 현대무용사 100년,  피어나다  : 한국 현대무용의 역사와 흐름  = ,100 years of Korean modern dance : a flourishing evolution","손관중,이찬주 지음",일 반,685.50911
BHI02056,미래를 바꾸는 노벨상 2024  : 노벨 과학상 수상자 연구 업적 파헤치기,"이충환,이종림,오혜진 지음",일 반,400
BHI02057,"신독,  혼자 있는 시간의 힘  : 당신은 혼자 있는 시간을 무엇으로 채우는가?",조윤제 지음,일 반,199.1
BHI02058,"작가는 살아 있다  : 새 밀레니엄을 연 미술가들  = ,The artist is alive : Korean artists who opened the new millennium",윤난지 지음,일 반,650.4
BHI02059,"시간을 걷다,  모던 서울  : 식민,  분단,  이산의 기억과 치유","건국대학교 통일인문학연구단,이의진,박종경,도지인,박영균,김형선,유일하,김종곤,이태준,전은주,이병수,김종군,박솔지,유진아,박민철,정진아,전영선",일 반,981.16
BHI02060,"(어원으로 읽는) 영단어 이야기  = ,Etymological stories of English words  : 보다 지적이고 교양 있는 어휘 활용",유원호 지음,일 반,744
BHI02061,왕비와 대비,이순구,일 반,911.05
BHI02062,(사람 사는 세상을 위한) 미술관 인권 수업,공주형 지음,일 반,601
BHI02071,(위대한 심리학자 앨버트 엘리스의) 인생 수업  : 수백만 사람들의 마음의 상처를 치유한 REBT의 모든 것,"앨버트 엘리스 지음,정유선 옮김",일 반,186.5
BHI02072,존엄한 죽음은 가능한가  : 연명의료결정법의 한계와 대안,"김도경,김정아,김주현,김효신,문수경,손민국,이희재,황혜영 지음",일 반,517.13
BHI02073,영화라는 무기  : 한국과 일본의 선전영화들,정충실 지음,일 반,688
BHI02074,과학의 결정적 순간들  : 그날 이후 세계는 어제와 같지 않았다,"박민아,이두갑,이상욱",일 반,409
BHI02075,"과학문화,  난쟁이와 거인의 노래  : 공기펌프부터 AI까지,  세계관의 변화를 가져온 16가지 과학 이야기",김지연 지음,일 반,400
BHI02076,"작은 브랜드는 행동경제학이 답이다  = ,Behavioral economics  : 생존을 넘어 혁신을 일으킨 강소 브랜드의 비밀 12",곽준식 지음,일 반,320.1
BHI02077,중독된 그녀들 : 탐닉의 늪에서 탈주하기,"임해영,최미경,강선경공 지음",일 반,337
BHI02078,"실버 웨이브  = ,Silver wave  : 대한민국 초고령사회 시작,  누가 먼저 기회를 잡을 것인가?",박재병 지음,일 반,331.544
BHI02079,삶은 공학  : 불확실한 세상에서 최선의 답을 찾는 생각법,"빌 해맥 지음,권루시안 옮김",일 반,530
BHI02080,"꿀벌,  AI 그리고 브랜드 : 절대 실패하면 안 되는 100년짜리 실험의 시작","정지원,  염선형 공 지음",일 반,325.5
BHI02081,읽고 쓰고 소유하다  : 블록체인이 바꾸는 인터넷의 새로운 질서,"크리스 딕슨 지음,김의석 옮김",일 반,331.5
BHI02082,(선생님이 꼭 알아야 할) 교육활동 관련 판례,김찬미 지음,일 반,371.31
BHI02083,여행자의 어원 사전  : 이 세계를 열 배로 즐기는 법,"덩컨 매든 지음,고정아 옮김",일 반,701.2
BHI02084,디자인 조형 요소를 통한 실천  : 한국 전통 문화의 현대적 재해석,"강혜승,한정민,황진영",일 반,658.2
BHI02085,나는 점점 보이지 않습니다 : 삶의 감각으로 이야기한 장애의 세계,"앤드루 릴런드 지음, 송섬별 옮김",일 반,338.3
BHI02086,언베일,이윤정,일 반,325.5
BHI02087,모빌리티를 혁신하는 인공지능  : 미래 사회를 향한 기술 여정,김효주 지음,일 반,331.5412
BHI02088,지속가능한 미래를 설계하다  : ESG경영에서 기후난제까지,"박순애,김아미",일 반,350.1
BHI02089,뜨개인의 열두 달,"엘리자베스 짐머만 지음,서라미 옮김",일 반,592.2
BHICF958,옆집에 공룡이 산다,"데이비드 리치필드 글·그림,홍연미 옮김",아 동,843
BHID001,We can help,비상,아 동,740
BHID002,we are busy,비상,아 동,740
BHID003,what tail is this?,비상,아 동,740
BHID004,How do i look?,비상,아 동,740
BHID005,happy holiday,비상,아 동,740
BHID006,Vegetable challenge,비상,아 동,740
BHID007,Safety park,비상,아 동,740
BHID008,Come play with us,비상,아 동,740
BHID009,It's a birthday,비상,아 동,740
BHID010,Treasur hunt,비상,아 동,740
BHID011,The guessing game,비상,아 동,740
BHID012,World travel,비상,아 동,740
BHID013,Food festival,비상,아 동,740
BHID014,(Why?)질병,"허순봉 글,가재발 만화",아 동,082
BHID015,(Why?)갯벌,"우연정 저,파피루스 만화,임현식 감수",아 동,082
BHID016,유전과 혈액병,"파피루스 ,이두원 등만화",아 동,082
BHID017,(Why?) 새,"남춘자 글,최익규 만화",아 동,082
BHID018,Why? 실험관찰,"전재운,만화: 최익규",아 동,082
BHID019,Why? 물고기,"김남길 지음, 송회석 만화",아 동,082
BHID020,Why? 식품과 영양,"조영선 글,이영호 만화",아 동,082
BHID021,(Why?)외계인과 UFO,"이광웅 글,송회석 만화",아 동,082
BHID022,(Why?)뇌,"남춘자 글,박종성 만화",아 동,082
BHID023,Why? 장수풍뎅이와사슴벌레,"남춘자 글,최명구 만화,장영철 감수",아 동,082
BHID024,(Why?)동굴,"정수은 글,강진호 만화",아 동,082
BHID025,Why? 물,"김남석,만화: 안수용",아 동,082
BHID026,Why? 스포츠과학,"조영선 글,이영호 만화,백진호 감수",아 동,082
BHID027,(Why?) 화폐와 경제학습만화,"윤상석 글,김강호 그림",아 동,082
BHID028,Why? 응급처치,"파피루스 글,이준희 만화,윤한덕 감수",아 동,082
BHID029,Why? 정보통신,"조영선,만화: 김강호",아 동,082
BHID030,Why?로봇,예림당 편집부,아 동,082
BHID031,Why? 나라의 시작,"이근, 극동만화연구소",아 동,082
BHID032,Why? 별과 별자리,"파피루스,만화: 이금돌",아 동,082
BHID033,Why? 미생물,"허순봉 글,이근 만화,윤철종 감수",아 동,082
BHID034,Why? 독 있는 동식물,"정수은,만화: 송회석",아 동,082
BHID035,Why? 환경,"허순봉 글,박종관 만화",아 동,082
BHID036,(Why?)종교,"이근 글,극동만화연구소 그림",아 동,082
BHID037,(Why?)과학과 의학,"이근 글,극동만화연구소 그림",아 동,082
BHID038,(Why?)빛과 소리,"조영선 글,이영호 만화",아 동,082
BHID039,Why? 미래과학,"조영선 글,이영호 만화,박지형 감수",아 동,082
BHID040,(Why?)교통수단,"이의정 글,손영목 만화",아 동,082
BHID041,이야기시리즈,한국법교육센터,아 동,309
BHID042,두보,장기근,일 반,821.4
BHID043,세계의 명언  : 나를 찾아 떠나는 여행,무울 엮음,일 반,199.8
BHID044,(기상천외한)조선왕조실록,황영택 엮음,일 반,911.05
BHID045,천하무적 잡학사전,"엔사이클로넷 지음,이규원 옮김,이강훈 그림",일 반,033
BHID046,치심보감,고상렬,일 반,150
BHID047,(알기 쉬운) 관상과 손금  : 정통관상수상법,해동한자어문회 편,일 반,188
BHID048,(한국사로 읽는)성공한 개혁 실패한 개혁 : 김춘추에서 노무현까지,이덕일 지음,일 반,911
BHID049,"한자,  인생을 말하다  : 평범한 삶을 비범하게 바꾸는 한자의 힘",장석만,일 반,325.211
BHID050,뇌 신경법학  : 헌법과 신경과학의 만남,엄주희 지음.,일 반,362.1121
BHID051,"해양안보와 미국의 외교정책  = ,Maritime security and U.S",장성일,일 반,349.42
BHID052,박떡배와 오성과 한음,박수동 글.그림,일 반,813
BHID053,모자를 쓰고서,"박주미 글, 최정화 그림",아 동,375
BHID054,한국 근대사 연구의 쟁점,"한승훈,양진아,김기성,김헌주,김제정,예지숙,홍종욱,한혜인,양지혜,김정인,김주용,조형열,소현숙,염복규,정병욱,이동훈 지음",일 반,911.059
BHID055,강화학습 기본과 PyTorch,추상목 지음,일 반,004.73
BHID056,"(의사가 알려주는) 디지털 치료제  = ,The doctor told me digital therapeutics  : 비전공자를 위한 전문가 되기 입문개론","서영준,오창헌 지음",일 반,510.75
BHID057,"(알기 쉬운) 연금학  = ,Introduction to pensions","성주호,강영선,민주영,박준범,정도영",일 반,321.532
BHID058,"호모트래블쿠스의 지리답사기  : 여행하는 인간  : 호모트래블쿠스,  실질적인 답사와 여행의 경험을 통해 다채로운 주제와 시각을 담다","정은혜,손유찬,오지은,정예지",일 반,980.24
BHID059,탄소 기술관료주의,"빅터 샤우 지음,이종식 옮김",일 반,559.609
BHID060,카메라로 지구를 구하는 방법  : 환경 다큐 피디들이 전하는 기후 위기 이야기,"김가람,조민조,김진호,구민정,손승우,이도경,강민아,노광준",일 반,539.9
BHID061,"르네상스 워커스  = ,Renaissance's workers  : 코로나 이후,  우리는 어떻게 일을 해야 하는가?",신인철 지음,일 반,321.97
BHID062,"국토의 함락,  문인의 행보  : 만주국 문학론","류샤오리 저,천춘화 편역",일 반,820.907
BHID063,유일자와 그의 소유,"막스 슈티르너 지음,박홍규 옮김",일 반,165.55
BHID064,식민지 교양소설  : 제국-식민지의 불균형 발전과 성장하지 않는 청춘,권은 지음,일 반,813.6109
BHID065,팬덤의 시대 : 개인과 사회를 움직이는 소속감의 심리학,"마이클 본드 지음,강동혁 옮김",일 반,331.53
BHID066,한반도 국제정치의 비극  : 동북아 패권경쟁과 한국의 선택,전봉근,일 반,349.11
BHID067,"이강국의 경제 exit(엑시트)  : 길을 잃은 한국경제,  긴축과 불평등의 출구를 찾아라",이강국 지음,일 반,320.911
BHID068,"지옥도의 도상해석  = ,The lconological studies on Buddhism hell-paintings  : 불교 시왕탱화와 감로탱화의 이코놀로기",장미진 지음,일 반,604.22
BHID069,컴퓨터 밑바닥의 비밀  : 컴퓨터 시스템의 본질을 알면 코드의 실마리가 보인다,"루 샤오펑 지음,김진호 옮김",일 반,004
BHID070,역사 인식으로 읽는 고조선사  : 고조선을 둘러싼 한국 상고사 체계에 대한 인식의 시대적 변천과 그 역사적 의미,송호정 지음,일 반,911.055
BHID071,군관 일기  : 17세기 함경도 변방에서의 일년,우인수 지음,일 반,911.055
BHID072,한국전쟁기 학교와 학생,김상훈 지음,일 반,911.055
BHID073,한국어 형용사 명사 수식 구문 기반의 의미 연구,강범모 지음,일 반,715.5
BHID074,"(현재와 미래를 잇는) ESG와 지속가능발전  = ,ESG and sustainable development","안지훈,권영태 지음",일 반,325.1
BHID075,질적비교분석과 필요조건분석  : Fs,QCA 4.0 소프트웨어와 R의 QCA,일 반,005.12
BHID076,『합부금광명경』 권3 석독구결의 해독과 번역,"장경준,권인한,김성주,김지오,문현수,안대현,이용,장윤희,하정수,허인영,황선엽,강서현,성우철,이강혁,이용규,장지혜,최준호",일 반,710.911
BHID077,한국경제성장사,김낙년 지음,일 반,320.911
BHID078,"강화양명학과 개신교의 문화접변에 의한 초기 자본주의의 이해  = ,An understanding of the early capitalism acculturated with Gangwha Yangming confucianism and protestantism methodist in Gangwha,  Korea","옥한석,옥동석",일 반,320.911
BHID079,현당극담 읽기,"김동현,김재석 편저",일 반,684.01
BHID080,"한국어,  코퍼스,  그리고 자연언어 처리",황화상 지음,일 반,710.27
BHID081,한국 공교육체제론  : 이론적 기저와 제도적 대응,손종현,일 반,370.911
BHID082,한국의 외교정책과 대외관계,"김계동,김태균,김태환,김현,김현욱,박영준,배종윤,신범식,신재혁,윤미경,전재성,조동준,조양현,최재철,최진우,한석희 지음",일 반,349.11
BHID083,창강 김택영 평전  : 중국과 한문을 택한 마지막 문인,한영규 지음,일 반,810.905
BHID084,유교와 한국 근대성 현대 한국 사회의 기원에 대한 고찰,나종석,일 반,911
BHID085,"연결된 위기  : 우크라이나 전쟁에서 한반도 핵위기까지,  얄타체제의 해체는 무엇을 의미하는가",백승욱 지음,일 반,349.9
BHID086,"기후변화와 생태계 물질순환  = ,Climate change and ecosystem material cycles","박훈,송철호,최현아,이우균",일 반,539.9
BHID087,(공유성장을 위한 대학체제 대전환을 위하여) 한국 대학체제의 새판 짜기,반상진,일 반,377.2
BHID088,차세대 융합바이오와 정밀의학,"이정승,박재석,심원목,홍석준,김형구,유승범,우충완,김인기,박진형,장서연,박한규,신미경",일 반,510.74
BHID089,"군사주의  : 폭력의 이데올로기와 작동방식  = ,Militarism : the ideology and mechanisms of violence",서보혁 지음,일 반,390.1
BHID090,瑜伽師地論 : 불교 요가 수행자들의 수행토대,"안성두,이영진,원과,운산 역주",일 반,223.86
BHID091,아시아 500년 해양사  : 세상을 이은 바닷길을 읽는 여섯 가지 관점: 연결·무역·종교·도시·산물·기술,"에릭 탈리아코초 지음,이재황 옮김",일 반,909
BHID092,"강물이 바다로,  연대하는 자조의 물결  : 2030년 한국 사회적경제의 전망","한국사회가치연대기금,필자: 송원근,유철규,김형탁,박현수,김형미,권오현,장지연,이미지,송선영,윤형근,전은호,이상윤,강민수,이예나,신효진,이기호,곽은경,송경용",일 반,320.911
